lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
3294843,daddan bois,284990,R4GE,21,51,12619310,51,117217,League of Order,-,12619310,3833705,3181353,2841382,2762870,-,7715418,-,1367,4256,1,306494460,368276596,229044335,49141930,964,587471084,455,3244,1000986623,1035724072,613926814,177144426,-,100422,16091,519,185,0
4679713,Jimbo jet,278446,7DSC,23,99,12618205,99,190382,League of Order,-,12618205,1549045,4807323,5471387,790450,257552,2825881,-,186,112,-,154319640,140416178,218079638,45788030,-,-,-,6744,625149868,620619324,432701661,154107860,-,27626,106898,22112,26612,7134
15383936,Poohpo0hfarm10,267672,BTR,24,99,12615687,99,509416,League of Order,-,15452661,382983,5252608,6205196,774900,886104,3266528,93,175,124,-,2047561474,1711074536,1290378858,229671395,-,531797277,209,5419,1846728571,1740704157,1157141304,335635939,-,11662,5389,326004,54232,111277
17589212,ᴵᴿᴼᴺ 장선생6,307432,Nooh,25,249,12613308,249,2456,League of Order,-,12613308,977064,1891676,9009968,734600,-,1424758,-,71,27,-,2119627697,1949614883,1472622150,46289311,70,511118396,136,3733,1381305334,1404768322,1294463116,205916150,-,1392,1064,0,0,0
15891152,ᴱˣᵖHoneyFox,311541,EXP~,23,99,12602685,24065,166602,Wilderburg,-,12602685,3260302,2764638,4702535,1875210,160701,9823223,-,465,1062,3,560897130,492073997,201836798,108301283,399,889590569,335,8727,1345618037,1317096484,1255234813,265900452,-,77015,32534,1,77,56975
20050895,SUGALU farm5,267801,JxW,25,375,12593626,24065,5361,Wilderburg,-,12593626,2169784,2054309,6983863,1385670,-,4673641,-,45,2187,-,2014195515,1416176555,728417180,4033094,280,1521587742,557,4915,2092333844,1749244514,1054005608,165586115,-,0,0,0,0,0
16630017,BTX HQ,311541,EXP~,24,99,12592404,99,-,League of Order,-,12592404,2665560,3652593,5198651,1075600,-,122989,-,42,504,42,3092429743,2776629884,1795113918,85200561,-,7653912934,2231,5226,5126141165,3957798038,2343555558,229352350,-,0,0,0,0,0
13294869,FREEBIE 6 FARM,267801,JxW,22,375,12586512,24065,55938,League of Order,-,12602332,3922213,2192446,4221753,2250100,103108,6323475,-,494,3940,-,1936691222,1636910170,1232094380,51460407,20,2752519979,966,14775,1828663605,1635609675,710975454,132425677,-,42638,9552,1563,2078,107
15383933,Poohpo0hfarm11,267672,BTR,24,99,12582736,99,3694035,League of Order,-,15215428,413030,5225661,6114845,829200,545806,4083264,62,108,253,-,2051665351,1850357668,1234866820,229412303,-,676890361,244,5198,1850433573,1842158564,1146057221,328542380,-,46015,6669,1940447,1623131,76318
19079169,SUGALU farm2,355648,RxF,24,375,12582414,24065,25615,Wilderburg,-,12582414,2760360,2018353,6154231,1649470,-,3101188,-,121,2298,-,2577689250,2380419061,1479044905,3047100,30,2789194297,973,6724,3049991030,2115665604,1247897273,178619861,-,9035,16580,0,0,0
17139798,Zan 1,267801,JxW,25,375,12581884,375,28378,League of Order,-,12581884,527246,3239653,7431585,1383400,117590,6312923,-,144,3218,5,4122848961,3462714713,2055131689,-,-,7330123516,1980,9242,5241845128,4892432277,3179486081,507817798,-,5141,21182,0,0,2055
8396171,Singleplayer,183549,TJS,25,40,12578352,24065,516917,League of Order,-,12578352,1353010,2595482,7395410,1234450,284612,8123556,5,565,663,35,1495388069,2330878648,1865100918,76118635,-,3239254377,1223,19944,1500995317,2184732134,1590224696,176774673,-,26925,231727,87777,69426,91551
16712995,Winic,196321,WTF,21,16,12568596,16,164683,Wilderburg,-,12595826,3156852,4153835,3077279,2180630,898,4963129,2,482,10935,4,581020383,526109601,411732585,168035869,1244,696034565,249,7516,1250545024,1236472664,858503163,365111578,-,0,88399,43765,25075,6297
9258135,7 0 7 farm15,363631,COO7,25,249,12566870,24065,144789,League of Order,-,12566870,3741130,932160,6965280,928300,49525,5527039,13,529,1833,26,5107227623,4812574420,3117526688,40831434,83,5481868020,1693,11845,3859394108,3717976722,2310347490,100351500,-,13778,51221,2346,20514,53400
15383935,Poohpo0hfarm13,267672,BTR,24,99,12556763,99,638363,League of Order,-,15125415,398863,5195655,6114845,847400,806684,4077942,82,200,100,-,2100810355,1817414298,1215769655,229380257,-,987900000,322,5571,1853335692,1811756908,1009142126,332429262,-,26433,52652,398178,55594,104155
14923877,Meapnamchi1,267579,SxW,23,375,12547620,375,6726431,League of Order,-,14721349,365723,4144368,5814829,2222700,168722,24190640,1,1169,4130,24,1903004697,1332071985,1858291619,58368979,97,3764884405,1310,10456,3180234151,2644463549,2342948226,393395911,-,374786,2232854,337532,181352,3599052
17608136,F2P CityHop11,267579,SxW,25,375,12547330,375,1496,League of Order,-,12547330,505821,2355309,9049700,636500,36225,1057482,-,146,58,1,5920957215,4871129598,1869834433,13910400,1153,8589566806,2179,1072,5896589805,4401180004,2340188682,186470500,-,1475,21,0,0,0
17559680,FREEBIE 7 FARM,267801,JxW,22,375,12546970,24065,394223,League of Order,-,12557186,3621539,2671086,3783055,2471290,6074,5759223,-,234,4221,36,1170844646,840101925,748382987,74312799,-,1502678892,502,5827,1532171818,1352031923,770496340,235405103,-,35999,171068,158794,28136,226
15736437,ᴸᶦᵗᵗˡᵉHᵃʳˡᵉʸᵉᵗᵗᵉ,362777,wAoM,23,92,12538712,92,3667215,League of Order,-,12538712,2535523,3350633,5053926,1598630,246481,4167533,33,372,2839,34,101011444,83623749,63400395,18077375,20,5000000,2,8868,1016872607,991489442,654134549,245319996,-,110480,518754,934967,420454,1675022
15996521,ʀᴘᴡ ꜰᴀʀᴍ,267579,SxW,25,375,12538266,24065,151765,Wilderburg,-,12612292,1852668,1146992,7827846,1710760,144323,16788110,-,520,5517,2,4428145749,2802127458,2208889414,6474014,15,7469011014,2035,11080,5016134504,3944046976,2689327416,177094048,-,69318,65047,17233,167,0
7502543,GUNWOOD,307595,uou!,24,99,12533287,99,138529,Wilderburg,-,12533287,2467627,2532285,6516425,1016950,135974,1547736,-,36,9532,-,930569166,803294006,558892761,101944626,-,-,-,2889,1068535999,1076298499,610319554,182123500,-,938,30140,94639,12812,0
10216144,тuâɴ09,330367,TF40,25,40,12519903,24065,444441,League of Order,-,12519903,415081,2936241,7728431,1440150,17479,386048,-,116,2005,1,4394862954,3896710996,2869780290,7723384,132,7198995892,1876,11910,3988087093,4191565491,2886123720,219972250,-,0,1135,33702,244989,164615
11449457,Eʀᴅᴇᴍ CʙʀʟWood,267869,WxW,25,375,12508219,375,84357,League of Order,-,12509534,1716840,1365457,7436252,1989670,-,4459790,-,416,11347,10,613318698,5288396150,762404033,50147672,20,3535942718,802,11540,1069338931,4780498112,612915464,145434870,-,66170,0,3052,14536,599
10248059,тuâɴ04,330367,TF40,25,40,12503771,24065,522370,League of Order,-,12503771,1051969,2645928,7583744,1222130,6903,838168,-,266,1004,2,3574213770,3211061389,2165844919,30133319,170,6036931709,1577,7676,3785673386,3676924679,2067075882,193368130,-,40,8668,77701,161017,274944
18710571,Berlin Mai F1,267869,WxW,24,375,12499371,24065,75180,Wilderburg,-,12499371,3026197,1871158,6184246,1417770,540,6886631,-,222,3299,1,3532016091,2237191196,1914634489,152546659,-,3816720823,1244,8972,3445957430,2396915426,1756496731,178586834,-,66563,8563,54,0,0
15827592,Otter not farm,183549,TJS,24,40,12497658,24065,25930,League of Order,-,12497658,2356949,2647266,6160403,1333040,95569,3874050,-,181,214,-,1786265504,1540876963,524087444,497773,-,2133045389,665,5686,2356213754,2265916469,1159443618,211682609,-,21706,4224,0,0,0
15025569,0dy メ Wood 3,355648,RxF,23,375,12494352,375,1327656,Wilderburg,-,12494352,2966868,3046286,4278298,2202900,61412,4736723,26,1054,3579,22,359585560,801785954,148881980,46661979,4413,180211083,76,13604,816535477,870512933,509803142,199098692,-,53186,522410,447075,141649,155044
16973321,Hp01,339930,wAo3,25,92,12493409,92,122134,Wilderburg,-,12496009,2974590,442385,7301484,1774950,-,5145585,-,183,1706,3,2329627406,2394355450,1447764730,12768000,60,4863020185,1224,3839,2857511679,3698256808,1904732092,167437980,-,117701,4433,0,0,0
14878087,jein farm1,270514,WInd,23,381,12488911,381,295856,Springwardens,-,12488919,2563841,2649373,4846037,2429660,65133,3489585,29,524,3829,26,523362565,475039730,159132950,61189288,6,866448572,276,6833,1187727409,1142985660,602164147,182544917,-,30601,99349,34248,98819,27847
5607592,Ducklingfeet 3,265784,NTW,24,49,12488145,49,12922,Wilderburg,-,12695573,1368664,3763935,6456246,899300,183675,2189981,-,66,179,1,1658812172,1637334767,999618555,126544881,-,2011183314,555,3115,2289815384,2266764084,1254207027,252448460,-,12218,704,0,0,0
8578143,Sunabe Farm 2,339930,wAo3,21,92,12487192,92,658112,League of Order,-,12487192,3655199,3143127,2926316,2762550,54948,21575990,2,676,7126,-,697627841,1130778510,230591823,54088926,1072,1458337263,522,16624,1512933239,1535258705,328111215,270571035,-,404509,70843,53383,109922,19455
2650846,Stoned Farm 1,-,-,24,99,12469355,99,5364092,League of Order,-,15773150,170686,3691200,7028619,1578850,107612,13984688,37,1944,10762,99,2442718455,3047602395,1788292793,184716467,1380,2524873077,680,39156,1268580404,1705959593,857915893,70774000,-,126847,907327,1342815,1779460,1178052
11363136,이천상III ᶠᵃʳᵐ,196887,WB_B,23,249,12452845,24065,6277379,Wilderburg,-,12452845,3466782,1959627,5009536,2016900,181835,21993426,1,796,2970,3,894884792,1005295740,486868072,28729787,-,908545246,294,2099,1449159142,1541867683,850179419,184656523,-,343214,31279,62,838,5901737
6761994,GUNSTONE,307595,uou!,24,99,12452142,99,55223,League of Order,-,12452142,2335083,2807572,6281437,1028050,200315,2363161,-,42,9578,1,892558222,766016987,559826899,109074711,-,-,-,2410,1146271533,1080166006,689129892,187919850,-,1392,53831,0,0,0
15987755,maplefarm4,355648,RxF,24,375,12448622,24065,12346,League of Order,-,12448622,2926317,2315759,5748846,1457700,-,840046,-,92,919,1,1397511740,1723205450,1269805782,118141573,-,2639671157,876,6249,2049339793,2207176960,1519004416,327372980,-,0,0,0,0,0
18725808,Chester2ᶠᵃʳᵐ,276478,SuN,22,381,12441861,381,369339,League of Order,-,12441861,7103754,1111950,3182387,1043770,-,13821696,-,445,700,-,1785173416,1005377051,932455128,46144140,-,308213329,144,6842,2388476612,1849430621,1398145480,272354904,-,7634,361643,0,62,0
18458462,dmzZFrogfarm,301853,nfs,24,40,12435675,24065,63,League of Order,-,12435675,1780280,2915852,6340513,1399030,-,611674,-,15,2122,5,1486003962,894864336,1151814285,18642931,-,1638573501,555,2931,1777834814,1300695329,1337545112,188665250,-,51,12,0,0,0
20209008,Asian black bear 34,361658,waoz,25,92,12433471,24065,27724,League of Order,-,12433471,1578076,2677299,6958856,1193240,99196,1219571,-,119,193,-,1617810863,1596846152,1135053366,145919415,-,1671216424,432,2599,1717931950,1724893968,1147303692,175877250,-,43,23755,2559,1096,271
17928242,KPC junior,267869,WxW,23,375,12416454,24065,590672,Wilderburg,-,12416454,3330227,3501239,3604088,1980900,512747,19890296,-,2046,5255,-,442976145,430824471,234270788,67769847,230,-,-,7902,1269770946,1333317008,778762244,444849144,-,340225,201368,655,10,48414
7967554,Shmel малыш,265784,NTW,23,49,12416442,24065,1222252,League of Order,-,14093945,1290166,4375033,4583173,2168070,521420,30229811,-,1096,8528,5,2780964009,2299852356,1275604785,104519675,506,4875017942,1679,6230,3875813543,3531820904,2053693834,432272605,-,328807,347246,36176,6603,503420
10106747,hunter F1,307432,Nooh,25,249,12415061,24065,83205,Wilderburg,-,12415061,2421164,1533901,7286046,1173950,-,1771209,-,79,74,-,5575403967,5589308215,4488976508,122221722,-,11003993923,3124,17356,7643956387,7617359235,6045601246,732935250,-,78560,3588,0,0,1057
2159153,мaлыш,-,-,23,51,12413313,51,173529,Wilderburg,-,12413313,2863720,2738222,5249901,1561470,42063,2734675,6,522,1700,1,311194724,323295943,251748526,109047258,950,-,-,7576,56988000,57373000,34611500,8130000,-,0,28311,28129,98310,15631
19413987,ᴾ ᴬ ᴵ ᴺ   farm,284990,R4GE,22,51,12409048,51,82653,League of Order,-,12409048,3236510,2641484,4262594,2268460,-,3623170,-,451,2372,2,249355915,256445246,123978929,68881518,-,99536856,61,3468,873670293,877792105,555503764,210900869,-,3380,79273,0,0,0
18630340,farMignonZ,272859,ClD,24,381,12392401,24065,196870,Wilderburg,-,12490109,2788975,2593407,5338899,1671120,32805,9383447,1,728,6006,-,964717229,2382898650,894178104,56790943,-,2551145873,674,13635,1682352499,2610853523,1140263084,244299148,-,48248,118318,9511,12403,7855
14761898,Menig farm,267587,DxW,22,375,12391708,375,1673119,Springwardens,-,12391708,2891540,3489693,3614215,2396260,48434,14480187,16,456,3154,25,564527168,556281694,303241930,81226712,89,929713884,347,5212,1199839793,1176326608,651814654,225475780,-,693172,262404,62856,131327,523139
19081358,FᵃʳᵐᵉʳHAM411ᴰ,-,-,24,92,12390942,92,278,League of Order,-,12390942,2208441,4003407,5560394,618700,-,136059,-,4,-,-,1769290780,591775942,360931855,203815100,-,91018371,37,3933,1300270363,1270115273,638682413,273449750,-,0,0,0,0,0
10285632,CMTrss16,267672,BTR,22,99,12390392,99,5165279,Wilderburg,-,12390392,4579296,2736505,3427681,1646910,36163,17926414,8,313,8587,2,3832867041,3751650668,3058874158,49721912,-,5033718443,1938,9963,2969397383,3004285300,2002506372,279496419,-,89087,1039129,652,307,4036104
8792252,KnightRss40,-,-,23,375,12387091,375,3155734,League of Order,-,12387091,2607865,2890868,5409608,1478750,30651,12784749,5,1947,3941,231,2796359793,2492297198,2557197438,106525899,383,5141892801,1525,25727,2308748927,1932126428,1893106784,28504750,-,23303,1104031,1248426,640385,116293
14985042,MEAPTDT3,267579,SxW,25,375,12386902,375,6171,League of Order,-,12388402,741672,2926042,7459518,1259670,452,1044718,-,97,208,12,3729713543,3540794180,3216509129,25178163,-,8333160403,2393,11150,4601018773,4450321655,3456125679,232541270,-,33,3200,1928,1010,0
20613954,Mini Kallak,302812,ESi,24,46,12376001,24065,1095350,League of Order,-,12376001,2136409,2304010,5622452,2313130,45038,2255445,24,253,6021,120,243740343,230711067,229680754,77999089,240,-,-,8767,820445627,818250547,580225436,185282660,-,6250,268593,528308,245833,44826
15051624,GIPA,328906,GUNZ,21,46,12370203,46,89122,League of Order,-,12370203,3511514,3436683,3162666,2259340,163391,1788210,13,199,922,2,230028262,229083304,196682665,90762381,199,-,-,5919,738875728,760422470,471932026,210270180,-,13621,34529,11182,6896,22513
15985440,WitWikFarm,290151,NTG,22,49,12369366,49,1316041,Wilderburg,-,12369366,4637268,2104319,3504739,2123040,128006,5441291,-,501,4990,3,1854281950,2300864751,495592464,9812424,-,3667414330,1316,7526,2495533813,2949261304,1055811330,185206270,-,76601,896,0,0,1238544
16369348,LibFarm19,349707,wAol,23,92,12367295,92,16818,Wilderburg,-,12448295,2895989,3038254,4890032,1543020,-,771859,-,61,3342,2,1127621693,1090705410,884468504,91862783,-,1521014987,539,6878,1537498141,1562403703,1045522962,205575680,-,0,15938,843,37,0
16231365,Daemori farm,196887,WB_B,24,249,12359126,249,136296,Wilderburg,-,12363030,3289657,2136155,5487894,1445420,210732,13122169,-,748,1628,4,1822868717,2011749549,1716201326,15951676,-,3326814427,1033,7066,2646603699,2854000513,2262785294,221491986,-,105557,22663,10,0,8066
9247285,Golden Freeza,183549,TJS,21,40,12357276,24065,1366604,Wilderburg,-,13604242,2829340,3990124,3497112,2040700,108961,25962101,-,531,2071,3,415250221,813136701,387613736,55802339,70,1068049322,387,4771,1198362406,1567785454,804915234,262406909,-,890642,25965,476,6586,442935
10856300,KaiserFO2,358369,:KF:,23,49,12344240,49,583550,League of Order,-,12344240,3078240,2398026,4990174,1877800,1372,3758493,-,266,6828,1,2097873214,1101713869,897855537,106651070,-,1929079655,576,10731,1493739735,920137319,732106038,106530700,-,131521,450498,934,553,44
17412632,신뇽farm,272859,ClD,22,381,12339990,24065,62677,League of Order,-,12339990,3883343,2583200,3399267,2474180,57,6242179,-,777,8111,-,584129093,826345779,485206405,102970569,1770,860862452,288,5905,1235927087,1202625363,693383675,222344022,-,13876,23669,7909,10253,6520
18849690,Diz Farm III,303060,KASE,23,40,12338850,40,119786,League of Order,-,12338850,3088794,3336228,3922978,1990850,4238,1729002,-,179,2859,-,453892678,225773569,428393790,100216656,20,-,-,2274,698325748,699465259,468233349,197137600,-,76757,31786,6003,4535,705
17606273,F2P CityHop9,267579,SxW,25,375,12333832,375,2226,League of Order,-,12365355,505558,2314981,8893293,620000,45202,521318,-,110,36,-,5810577516,4777045135,1998673218,12403772,1040,8831874191,2185,726,5866247079,4904036604,2061545974,183584850,-,985,1241,0,0,0
17694803,yops wood,266039,wAo2,24,92,12333162,92,-,Springwardens,-,12333162,1080502,2538956,7975134,738570,-,67909,-,15,113,-,587625181,3341039040,714489140,26600014,-,2766297901,855,2788,1317126170,3434892744,1143838333,180419172,-,0,0,0,0,0
18741041,Chester3ᶠᵃʳᵐ,276478,SuN,22,381,12332592,381,367325,League of Order,-,12332592,6922614,1095023,3198305,1116650,-,13478618,-,473,693,-,1729556047,945171309,863638484,42109977,-,322456603,145,6140,2332480881,1792356142,1334828826,264420778,-,0,367252,0,73,0
17924212,fashionfarm,265784,NTW,24,49,12330090,24065,554822,League of Order,-,13752777,424408,2634162,7342710,1928810,1140579,10586912,-,149,982,-,1817315079,2115759412,1099813332,58648891,-,3738142127,1186,5130,2686687547,2790377158,1703249354,213170850,-,130035,8283,0,0,416504
1423825,Hàmø farm 3,339930,wAo3,25,92,12326406,92,13582379,League of Order,-,14030600,443550,2000004,7906892,1975960,744783,15504256,635,920,4576,191,5971201681,4601578364,3160600591,8253323,1270,15162321902,3851,18334,7278209788,6461381277,3850659348,406104764,-,200878,422278,902673,2665720,9175344
20402007,IIRenatus 3rdII,339930,wAo3,23,92,12320657,92,30289,League of Order,-,12320657,2615989,3183502,4694426,1826740,58420,3841778,-,171,2541,-,480497643,448051839,240033963,93827359,-,-,-,1762,912832591,908251540,573404309,254025885,-,28948,1148,0,193,0
2639213,Farmaniac3,265928,FAFo,25,40,12318689,24065,422797,Wilderburg,-,14585536,1909963,1699557,7444519,1264650,360,26781762,-,663,4934,1,4854756608,4145467140,3783527852,41161622,-,6665870154,1846,23392,3982656918,3600225294,2904334070,199783334,-,220149,190628,10593,277,1150
1961966,SpeedyfarmO,265784,NTW,23,49,12305439,49,12490,League of Order,-,12305439,2857566,2842273,5588668,944720,-,3242683,-,21,540,-,607769507,510807453,367852258,96540335,10,719637043,210,2174,1105339769,1117399673,670830769,213258246,-,12120,370,0,0,0
5033279,Farmaniac5,265928,FAFo,25,40,12290680,24065,407516,Wilderburg,-,14467425,1939330,1702965,7445185,1203200,53200,26411228,-,730,4339,7,4766859795,4021295225,3696327291,39317301,110,6588651023,1821,21676,4040211364,3611921538,2931908234,199351771,-,274264,125164,7309,274,505
